id,name
MX2390,Monthly mean maximum soil temperature (degrees F)(cover: fallow
MX2392,Monthly mean maximum soil temperature (degrees F)(cover: fallow
MX3190,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3192,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3199,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3290,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3292,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3299,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3390,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3392,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3399,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3490,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3499,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3590,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3599,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX3699,Monthly mean maximum soil temperature (degrees F)(cover: bare ground
MX5190,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5199,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5290,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5291,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5299,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5390,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5399,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5490,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5499,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5590,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5599,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX5699,Monthly mean maximum soil temperature (degrees F)(cover: sod
MX6190,Monthly mean maximum soil temperature (degrees F)(cover: straw mulch
MX7290,Monthly mean maximum soil temperature (degrees F)(cover: grass muck
MX7293,Monthly mean maximum soil temperature (degrees F)(cover: grass muck
MX8190,Monthly mean maximum soil temperature (degrees F)(cover: bare muck
MX8193,Monthly mean maximum soil temperature (degrees F)(cover: bare muck
MX8290,Monthly mean maximum soil temperature (degrees F)(cover: bare muck
MX8293,Monthly mean maximum soil temperature (degrees F)(cover: bare muck
MX8390,Monthly mean maximum soil temperature (degrees F)(cover: bare muck
MX8393,Monthly mean maximum soil temperature (degrees F)(cover: bare muck
MXPN,Daily maximum temperature of water in an evaporation pan (tenths of degrees C)
MXSD,Maximum snow depth
N0C,Correlation Coefficient (approx. elev. angle: 0.5 deg)
N0H,Hydrometeor Classification (approx. elev.: 0.5 deg)
N0K,Specific Differential Phase (approx. elev.: 0.5 deg)
N0Q,Digital Base Reflectivity (approx. elev. angle: 0.5 deg)
N0R,Base Reflectivity (approx. elev. angle: 0.5 deg)
N0S,Storm Relative Velocity (approx. elev. angle: 0.5 deg)
N0V,Base Velocity (approx. elev. angle: 0.5 deg)
N0W,Base Velocity
N0X,Differential Reflectivity (approx. elev. angle: 0.5 deg)
N0Z,Long Range Base Reflectivity (460 km.
N1C,Correlation Coefficient (approx. elev. angle: 1.5 deg)
N1H,Hydrometeor Classification (approx. elev.: 1.5 deg)
N1K,Specific Differential Phase (approx. elev.: 1.5 deg)
N1P,One Hour Precipitation Total
N1Q,Digital Base Reflectivity (approx. elev. angle: 1.5 deg)
N1R,Base Reflectivity (approx. elev. angle: 1.5 deg)
N1S,Storm Relative Velocity (approx. elev. angle: 1.5 deg)
N1V,Base Velocity (approx. elev. angle: 1.5 deg)
N1X,Differential Reflectivity (approx. elev. angle: 1.5 deg)
N2C,Correlation Coefficient (approx. elev. angle: 2.4 deg)
N2H,Hydrometeor Classification (approx. elev.: 2.4 deg)
N2K,Specific Differential Phase (approx. elev.: 2.4 deg)
N2Q,Digital Base Reflectivity (approx. elev. angle: 2.4 deg)
N2R,Base Reflectivity (approx. elev. angle: 2.4 deg)
N2S,Storm Relative Velocity (approx. elev. angle: 2.4 deg)
N2V,Base Velocity (approx. elev. angle: 2.4 deg)
N2X,Differential Reflectivity (approx. elev. angle: 2.4 deg)
N3C,Correlation Coefficient (approx. elev. angle: 3.4 deg)
N3H,Hydrometeor Classification (approx. elev.: 3.4 deg)
N3K,Specific Differential Phase (approx. elev.: 3.4 deg)
N3P,Three Hour Precipitation Total
N3Q,Digital Base Reflectivity (approx. elev. angle: 3.4 deg)
N3R,Base Reflectivity (approx. elev. angle: 3.4 deg)
N3S,Storm Relative Velocity (approx. elev. angle: 3.4 deg)
N3V,Base Velocity (approx. elev. angle: 3.4 deg)
N3X,Differential Reflectivity (approx. elev. angle: 3.4 deg)
NAC,Correlation Coefficient (approx. elev. angle: 0.8 deg)
NAH,Hydrometeor Classification (approx. elev.: 0.8 deg)
NAK,Specific Differential Phase (approx. elev.: 0.8 deg)
NAQ,Digital Base Reflectivity (approx. elev. angle: 0.8 deg)
NAX,Differential Reflectivity (approx. elev. angle: 0.9 deg)
NBC,Correlation Coefficient (approx. elev. angle: 1.8 deg)
NBH,Hydrometeor Classification (approx. elev.: 1.8 deg)
NBK,Specific Differential Phase (approx. elev.: 1.8 deg)
NBQ,Digital Base Reflectivity (approx. elev. angle: 1.8 deg)
NBX,Differential Reflectivity (approx. elev. angle: 1.8 deg)
NCR,Composite Reflectivity (4x4 km. grid
NCZ,Composite Reflectivity (2x2 km. grid
NET,Echo Tops
NHI,Hail Index
NHL,High Layer Composite Reflectivity
NLL,Low Layer Composite Reflectivity
NMD,Digital Mesocyclone Detection Algorithm
NME,Mesocyclone
NML,Mid Layer Composite Reflectivity
NSP,Base Spectrum Width (60 km. range)
NSS,Storm Structure
NST,Storm Tracking Information
NSW,Base Spectrum Width (230 km. range)
NTP,Storm Total Precipitation
NTV,Tornadic Vortex Signature
NVL,Vertical Integrated Liquid
OHA,One Hour Accumulation(One Hour Precipitation total (16 levels) with Dual Pol. algorithm)
PGTM,"Peak gust time (hours and minutes, i.e., HHMM)"
PRCP,Precipitation (tenths of mm)
PSUN,Daily percent of possible sunshine (percent)
PTA,Storm Total Accumulation(Storm Total Precipitation total (16 levels) with Dual Pol. algorithm)
QGAG,Precipitation (10th or 100th of an inch)
QPCP,Precipitation (10th or 100th of an inch)
RCM,Radar Coded Message
RSL,WSR-88D Radar Status Log
SN01,Minimum soil temperature (tenths of degrees C) with unknown cover at 5 cm depth
SN02,Minimum soil temperature (tenths of degrees C) with unknown cover at 10 cm depth
SN03,Minimum soil temperature (tenths of degrees C) with unknown cover at 20 cm depth
SN11,Minimum soil temperature (tenths of degrees C) with grass cover at 5 cm depth
SN12,Minimum soil temperature (tenths of degrees C) with grass cover at 10 cm depth
SN13,Minimum soil temperature (tenths of degrees C) with grass cover at 20 cm depth
SN14,Minimum soil temperature (tenths of degrees C) with grass cover at 50 cm depth
SN21,Minimum soil temperature (tenths of degrees C) with fallow cover at 5 cm depth
SN22,Minimum soil temperature (tenths of degrees C) with fallow cover at 10 cm depth
SN23,Minimum soil temperature (tenths of degrees C) with fallow cover at 20 cm depth
SN31,Minimum soil temperature (tenths of degrees C) with bare ground cover at 5 cm depth
SN32,Minimum soil temperature (tenths of degrees C) with bare ground cover at 10 cm depth
SN33,Minimum soil temperature (tenths of degrees C) with bare ground cover at 20 cm depth
SN34,Minimum soil temperature (tenths of degrees C) with bare ground cover at 50 cm depth
SN35,Minimum soil temperature (tenths of degrees C) with bare ground cover at 100 cm depth
SN36,Minimum soil temperature (tenths of degrees C) with bare ground cover at 150 cm depth
SN51,Minimum soil temperature (tenths of degrees C) with sod cover at 5 cm depth
SN52,Minimum soil temperature (tenths of degrees C) with sod cover at 10 cm depth
SN53,Minimum soil temperature (tenths of degrees C) with sod cover at 20 cm depth
SN54,Minimum soil temperature (tenths of degrees C) with sod cover at 50 cm depth
SN55,Minimum soil temperature (tenths of degrees C) with sod cover at 100 cm depth
SN56,Minimum soil temperature (tenths of degrees C) with sod cover at 150 cm depth
SN57,Minimum soil temperature (tenths of degrees C) with sod cover at 180 cm depth
SN61,Minimum soil temperature (tenths of degrees C) with straw multch cover at 5 cm depth
SN72,Minimum soil temperature (tenths of degrees C) with grass muck cover at 10 cm depth
SN81,Minimum soil temperature (tenths of degrees C) with bare muck cover at 5 cm depth
SN82,Minimum soil temperature (tenths of degrees C) with bare muck cover at 10 cm depth
SN83,Minimum soil temperature (tenths of degrees C) with bare muck cover at 20 cm depth
SNOW,Snowfall (mm)
SNWD,Snow depth (mm)
SON-CLDD-BASE45,Long-term averages of autumn cooling degree days with base 45F
SON-CLDD-BASE50,Long-term averages of autumn cooling degree days with base 50F
SON-CLDD-BASE55,Long-term averages of autumn cooling degree days with base 55F
SON-CLDD-BASE57,Long-term averages of autumn cooling degree days with base 57F
SON-CLDD-BASE60,Long-term averages of autumn cooling degree days with base 60F
SON-CLDD-BASE70,Long-term averages of autumn cooling degree days with base 70F
SON-CLDD-BASE72,Long-term averages of autumn cooling degree days with base 72F
SON-CLDD-NORMAL,Long-term averages of autumn cooling degree days with base 65F
SON-DUTR-NORMAL,Long-term averages of autumn diurnal temperature range
SON-GRDD-BASE40,Long-term averages of fall growing degree days with base 40F
SON-GRDD-BASE45,Long-term averages of fall growing degree days with base 45F
SON-GRDD-BASE50,Long-term averages of fall growing degree days with base 50F
SON-GRDD-BASE55,Long-term averages of fall growing degree days with base 55F
SON-GRDD-BASE57,Long-term averages of fall growing degree days with base 57F
SON-GRDD-BASE60,Long-term averages of fall growing degree days with base 60F
SON-GRDD-BASE65,Long-term averages of fall growing degree days with base 65F
SON-GRDD-BASE70,Long-term averages of fall growing degree days with base 70F
SON-GRDD-BASE72,Long-term averages of fall growing degree days with base 72F
SON-GRDD-TB4886,Long-term averages of summer growing degree days with truncated bases 48F and 86F
SON-GRDD-TB5086,Long-term averages of summer growing degree days with truncated bases 50F and 86F
SON-HTDD-BASE40,Long-term averages of autumn heating degree days with base 40F
SON-HTDD-BASE45,Long-term averages of autumn heating degree days with base 45F
SON-HTDD-BASE50,Long-term averages of autumn heating degree days with base 50F
SON-HTDD-BASE55,Long-term averages of autumn heating degree days with base 55F
SON-HTDD-BASE57,Long-term averages of autumn heating degree days with base 57F
SON-HTDD-BASE60,Long-term averages of autumn heating degree days with base 60F
SON-HTDD-NORMAL,Long-term averages of autumn heating degree days with base 65F
SON-PRCP-AVGNDS-GE001HI,Long-term averages of number of days during September-November with precipitation >= 0.01 inches
SON-PRCP-AVGNDS-GE010HI,Long-term averages of number of days during September-November with precipitation >= 0.10 inches
SON-PRCP-AVGNDS-GE050HI,Long-term averages of number of days during September-November with precipitation >= 0.50 inches
SON-PRCP-AVGNDS-GE100HI,Long-term averages of number of days during September-November with precipitation >= 1.00 inches
SON-PRCP-NORMAL,Long-term averages of seasonal precipitation totals for September-November
SON-SNOW-AVGNDS-GE001TI,Long-term averages of number of days during September-November with snowfall >= 0.1 inches
SON-SNOW-AVGNDS-GE010TI,Long-term averages of number of days during September-November with snowfall >= 1.0 inches
SON-SNOW-AVGNDS-GE030TI,Long-term averages of number of days during September-November with snowfall >= 3.0 inches
SON-SNOW-AVGNDS-GE050TI,Long-term averages of number of days during September-November with snowfall >= 5.0 inches
SON-SNOW-AVGNDS-GE100TI,Long-term averages of number of days during September-November with snowfall >= 10.0 inches
SON-SNOW-NORMAL,Long-term averages of seasonal snowfall totals for September-November
SON-SNWD-AVGNDS-GE001WI,Long-term averages of number of days during September-November with snow depth >= 1 inch
SON-SNWD-AVGNDS-GE003WI,Long-term averages of number of days during September-November with snow depth >= 3 inches
SON-SNWD-AVGNDS-GE005WI,Long-term averages of number of days during September-November with snow depth >= 5 inches
SON-SNWD-AVGNDS-GE010WI,Long-term averages of number of days during September-November with snow depth >= 10 inches
SON-TAVG-NORMAL,Long-term averages of autumn average temperature
SON-TMAX-AVGNDS-GRTH040,Long-term average number of days per autumn where tmax is greater than or equal to 40F
SON-TMAX-AVGNDS-GRTH050,Long-term average number of days per autumn where tmax is greater than or equal to 50F
SON-TMAX-AVGNDS-GRTH060,Long-term average number of days per autumn where tmax is greater than or equal to 60F
SON-TMAX-AVGNDS-GRTH070,Long-term average number of days per autumn where tmax is greater than or equal to 70F
SON-TMAX-AVGNDS-GRTH080,Long-term average number of days per autumn where tmax is greater than or equal to 80F
SON-TMAX-AVGNDS-GRTH090,Long-term average number of days per autumn where tmax is greater than or equal to 90F
SON-TMAX-AVGNDS-GRTH100,Long-term average number of days per autumn where tmax is greater than or equal to 100F
SON-TMAX-AVGNDS-LSTH032,Long-term average number of days per autumn where tmax is less than or equal to 32F
SON-TMAX-NORMAL,Long-term averages of autumn maximum temperature
SON-TMIN-AVGNDS-LSTH000,Long-term average number of days per autumn where tmin is less than or equal to 0F
SON-TMIN-AVGNDS-LSTH010,Long-term average number of days per autumn where tmin is less than or equal to 10F
SON-TMIN-AVGNDS-LSTH020,Long-term average number of days per autumn where tmin is less than or equal to 20F
SON-TMIN-AVGNDS-LSTH032,Long-term average number of days per autumn where tmin is less than or equal to 32F
SON-TMIN-AVGNDS-LSTH040,Long-term average number of days per autumn where tmin is less than or equal to 40F
SON-TMIN-AVGNDS-LSTH050,Long-term average number of days per autumn where tmin is less than or equal to 50F
SON-TMIN-AVGNDS-LSTH060,Long-term average number of days per autumn where tmin is less than or equal to 60F
SON-TMIN-AVGNDS-LSTH070,Long-term average number of days per autumn where tmin is less than or equal to 70F
SON-TMIN-NORMAL,Long-term averages of autumn minimum temperature
SPD,Supplemental Precipitation Data
SX01,Maximum soil temperature (tenths of degrees C) with unknown cover at 5 cm depth
SX02,Maximum soil temperature (tenths of degrees C) with unknown cover at 10 cm depth
SX03,Maximum soil temperature (tenths of degrees C) with unknown cover at 20 cm depth
SX11,Maximum soil temperature (tenths of degrees C) with grass cover at 5 cm depth
SX12,Maximum soil temperature (tenths of degrees C) with grass cover at 10 cm depth
SX13,Maximum soil temperature (tenths of degrees C) with grass cover at 20 cm depth
SX14,Maximum soil temperature (tenths of degrees C) with grass cover at 50 cm depth
SX15,Maximum soil temperature (tenths of degrees C) with grass cover at 100 cm depth
SX17,Maximum soil temperature (tenths of degrees C) with grass cover at 180 cm depth
SX21,Maximum soil temperature (tenths of degrees C) with fallow cover at 5 cm depth
SX22,Maximum soil temperature (tenths of degrees C) with fallow cover at 10 cm depth
SX23,Maximum soil temperature (tenths of degrees C) with fallow cover at 20 cm depth
SX31,Maximum soil temperature (tenths of degrees C) with bare ground cover at 5 cm depth
SX32,Maximum soil temperature (tenths of degrees C) with bare ground cover at 10 cm depth
SX33,Maximum soil temperature (tenths of degrees C) with bare ground cover at 20 cm depth
SX34,Maximum soil temperature (tenths of degrees C) with bare ground cover at 50 cm depth
SX35,Maximum soil temperature (tenths of degrees C) with bare ground cover at 100 cm depth
SX36,Maximum soil temperature (tenths of degrees C) with bare ground cover at 150 cm depth
SX51,Maximum soil temperature (tenths of degrees C) with sod cover at 5 cm depth
SX52,Maximum soil temperature (tenths of degrees C) with sod cover at 10 cm depth
SX53,Maximum soil temperature (tenths of degrees C) with sod cover at 20 cm depth
SX54,Maximum soil temperature (tenths of degrees C) with sod cover at 50 cm depth
SX55,Maximum soil temperature (tenths of degrees C) with sod cover at 100 cm depth
SX56,Maximum soil temperature (tenths of degrees C) with sod cover at 150 cm depth
SX57,Maximum soil temperature (tenths of degrees C) with sod cover at 180 cm depth
SX61,Maximum soil temperature (tenths of degrees C) with straw multch cover at 5 cm depth
SX72,Maximum soil temperature (tenths of degrees C) with grass muck cover at 10 cm depth
SX81,Maximum soil temperature (tenths of degrees C) with bare muck cover at 5 cm depth
SX82,Maximum soil temperature (tenths of degrees C) with bare muck cover at 10 cm depth
SX83,Maximum soil temperature (tenths of degrees C) with bare muck cover at 20 cm depth
TEVP,Total monthly evaporation.
THIC,Thickness of ice on water (tenths of mm)
TMAX,Maximum temperature (tenths of degrees C)
TMIN,Minimum temperature (tenths of degrees C)
TOBS,Temperature at the time of observation (tenths of degrees C)
TPCP,Total precipitation
TR0,TDWR Base Reflectivity
TR1,TDWR Base Reflectivity
TR2,TDWR Base Reflectivity
TSNW,Total snow fall
TSUN,Daily total sunshine (minutes)
TV0,TDWR Base Velocity (first elevation angle)
TV1,TDWR Base Velocity (second elevation angle)
TV2,TDWR Base Velocity (third elevation angle)
TWND,Total monthly wind movement (in miles) over evaporation pan.
TZL,TDWR Long Range Base Reflectivity (0.6 elev angle)
WDF1,Direction of fastest 1-minute wind (degrees)
WDF2,Direction of fastest 2-minute wind (degrees)
WDF5,Direction of fastest 5-second wind (degrees)
WDFG,Direction of peak wind gust (degrees)
WDFI,Direction of highest instantaneous wind (degrees)
WDFM,Fastest mile wind direction (degrees)
WDMV,24-hour wind movement (km)
WESD,Water equivalent of snow on the ground (tenths of mm)
WESF,Water equivalent of snowfall (tenths of mm)
WSF1,Fastest 1-minute wind speed (tenths of meters per second)
WSF2,Fastest 2-minute wind speed (tenths of meters per second)
WSF5,Fastest 5-second wind speed (tenths of meters per second)
WSFG,Peak gust wind speed (tenths of meters per second)
WSFI,Highest instantaneous wind speed (tenths of meters per second)
WSFM,Fastest mile wind speed (tenths of meters per second)
WT01,"Fog, ice fog, or freezing fog (may include heavy fog)"
WT02,Heavy fog or heaving freezing fog (not always distinguished from fog)
WT03,Thunder
WT04,"Ice pellets, sleet, snow pellets, or small hail"" "
WT05,Hail (may include small hail)
WT06,Glaze or rime 
WT07,"Dust, volcanic ash, blowing dust, blowing sand, or blowing obstruction"
WT08,Smoke or haze 
WT09,Blowing or drifting snow
WT10,"Tornado, waterspout, or funnel cloud"" "
WT11,High or damaging winds
WT12,Blowing spray
WT13,Mist
WT14,Drizzle
WT15,Freezing drizzle 
WT16,"Rain (may include freezing rain, drizzle, and freezing drizzle)"" "
WT17,Freezing rain 
WT18,"Snow, snow pellets, snow grains, or ice crystals"
WT19,Unknown source of precipitation 
WT21,Ground fog 
WT22,Ice fog or freezing fog
WV01,"Fog, ice fog, or freezing fog (may include heavy fog)"
WV03,Thunder
WV07,"Ash, dust, sand, or other blowing obstruction"
WV18,Snow or ice crystals
WV20,Rain or snow shower
YTD-PRCP-NORMAL,Long-term average year-to-date precipitation totals
YTD-SNOW-NORMAL,Long-term average year-to-date snowfall totals
